task,condition,seed,phase,episode,success,obstacles_passed,steps,death,return,action_entropy,state_dependence,state_dependence_definition,action_counts,returns,attempted_returns,bricks_destroyed,interceptions,misses,completion,food,length
breakout,rewired,2,random,34,0.4,,136,,-0.8975090909090908,1.0969553013636417,0.6397058823529411,"action-diversity proxy, not a causal state-dependence test","[49, 44, 43]",,,2,1,3,False,,
breakout,rewired,2,random,35,0.6,,160,,2.296453636363638,1.0901262194168082,0.6125,"action-diversity proxy, not a causal state-dependence test","[45, 62, 53]",,,3,3,1,False,,
breakout,rewired,2,random,36,0.4,,99,,-1.0059090909090909,1.0964952641441754,0.6363636363636364,"action-diversity proxy, not a causal state-dependence test","[31, 36, 32]",,,2,0,3,False,,
breakout,rewired,2,random,37,0.8,,160,,2.196649090909089,1.0844474426036417,0.5875,"action-diversity proxy, not a causal state-dependence test","[66, 45, 49]",,,4,2,2,False,,
breakout,rewired,2,random,38,0.4,,99,,-1.0061,1.0868253598233264,0.6262626262626263,"action-diversity proxy, not a causal state-dependence test","[37, 36, 26]",,,2,0,3,False,,
breakout,rewired,2,random,39,0.4,,160,,0.1904790909090914,1.0802783572837464,0.575,"action-diversity proxy, not a causal state-dependence test","[68, 45, 47]",,,2,2,2,False,,
breakout,rewired,2,heuristic,0,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,1,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,2,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,3,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,4,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,5,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,6,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,7,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,8,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,9,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,10,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,11,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,12,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,13,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,14,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,15,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,16,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,17,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,18,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,19,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,20,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,21,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,22,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,23,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,24,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,25,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,26,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,27,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,28,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,29,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,30,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,31,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,32,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,33,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,34,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,rewired,2,heuristic,35,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,36,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,37,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,38,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,rewired,2,heuristic,39,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
snake,biological,0,before,0,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,1,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,2,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,3,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,4,0.1,,42,starvation,0.5799999999999996,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[42, 0, 0]",,,,,,,1,4
snake,biological,0,before,5,0.1,,41,starvation,0.5899999999999996,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[41, 0, 0]",,,,,,,1,4
snake,biological,0,before,6,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,7,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,8,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,9,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,10,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,11,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,12,0.1,,41,starvation,0.5899999999999996,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[41, 0, 0]",,,,,,,1,4
snake,biological,0,before,13,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,14,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,15,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,16,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,17,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,18,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,19,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,20,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,21,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,22,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,23,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,24,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,25,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,26,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,27,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,28,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,29,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,30,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,31,0.1,,42,starvation,0.5799999999999996,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[42, 0, 0]",,,,,,,1,4
snake,biological,0,before,32,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,33,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,34,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,35,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,36,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,37,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,38,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,before,39,0.0,,40,starvation,-0.4000000000000002,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[40, 0, 0]",,,,,,,0,3
snake,biological,0,after,0,0.1,,41,starvation,0.5899999999999996,0.45704453303755754,0.1707317073170732,"action-diversity proxy, not a causal state-dependence test","[34, 7, 0]",,,,,,,1,4
snake,biological,0,after,1,0.0,,40,starvation,-0.4000000000000002,0.5004024235381859,0.19999999999999996,"action-diversity proxy, not a causal state-dependence test","[32, 8, 0]",,,,,,,0,3
snake,biological,0,after,2,0.0,,40,starvation,-0.4000000000000002,0.4637264398194083,0.17500000000000004,"action-diversity proxy, not a causal state-dependence test","[33, 7, 0]",,,,,,,0,3
snake,biological,0,after,3,0.0,,40,starvation,-0.4000000000000002,0.4637264398194083,0.17500000000000004,"action-diversity proxy, not a causal state-dependence test","[33, 7, 0]",,,,,,,0,3
snake,biological,0,after,4,0.1,,44,starvation,0.5599999999999996,0.4741393130578353,0.18181818181818177,"action-diversity proxy, not a causal state-dependence test","[36, 8, 0]",,,,,,,1,4
snake,biological,0,after,5,0.2,,10,self,0.9099999999999999,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[6, 4, 0]",,,,,,,2,5
snake,biological,0,after,6,0.0,,33,wall,-1.32,0.4741393130578353,0.18181818181818177,"action-diversity proxy, not a causal state-dependence test","[27, 6, 0]",,,,,,,0,3
snake,biological,0,after,7,0.0,,40,starvation,-0.4000000000000002,0.38131648785332606,0.09999999999999998,"action-diversity proxy, not a causal state-dependence test","[36, 3, 1]",,,,,,,0,3
snake,biological,0,after,8,0.0,,34,wall,-1.33,0.5084497473954512,0.20588235294117652,"action-diversity proxy, not a causal state-dependence test","[27, 7, 0]",,,,,,,0,3
snake,biological,0,after,9,0.0,,40,starvation,-0.4000000000000002,0.2663844632679184,0.07499999999999996,"action-diversity proxy, not a causal state-dependence test","[37, 3, 0]",,,,,,,0,3
snake,biological,0,after,10,0.0,,40,starvation,-0.4000000000000002,0.2663844632679184,0.07499999999999996,"action-diversity proxy, not a causal state-dependence test","[37, 3, 0]",,,,,,,0,3
snake,biological,0,after,11,0.1,,10,wall,-0.09000000000000008,0.6730116670092545,0.4,"action-diversity proxy, not a causal state-dependence test","[4, 6, 0]",,,,,,,1,4
snake,biological,0,after,12,0.1,,43,starvation,0.5699999999999996,0.4442686545817661,0.16279069767441856,"action-diversity proxy, not a causal state-dependence test","[36, 7, 0]",,,,,,,1,4
snake,biological,0,after,13,0.0,,40,starvation,-0.4000000000000002,0.5004024235381859,0.19999999999999996,"action-diversity proxy, not a causal state-dependence test","[32, 8, 0]",,,,,,,0,3
snake,biological,0,after,14,0.1,,41,starvation,0.5899999999999996,0.6348251268246583,0.24390243902439024,"action-diversity proxy, not a causal state-dependence test","[31, 9, 1]",,,,,,,1,4
snake,biological,0,after,15,0.0,,40,starvation,-0.4000000000000002,0.32508297339144626,0.09999999999999998,"action-diversity proxy, not a causal state-dependence test","[36, 4, 0]",,,,,,,0,3
snake,biological,0,after,16,0.0,,40,starvation,-0.4000000000000002,0.37677016125643475,0.125,"action-diversity proxy, not a causal state-dependence test","[35, 5, 0]",,,,,,,0,3
snake,biological,0,after,17,0.0,,40,starvation,-0.4000000000000002,0.32508297339144626,0.09999999999999998,"action-diversity proxy, not a causal state-dependence test","[36, 4, 0]",,,,,,,0,3
snake,biological,0,after,18,0.1,,67,starvation,0.3299999999999996,0.2654460308093793,0.07462686567164178,"action-diversity proxy, not a causal state-dependence test","[62, 5, 0]",,,,,,,1,4
snake,biological,0,after,19,0.1,,47,wall,-0.4600000000000003,0.42085932068995774,0.14893617021276595,"action-diversity proxy, not a causal state-dependence test","[40, 7, 0]",,,,,,,1,4
snake,biological,0,after,20,0.0,,40,starvation,-0.4000000000000002,0.42270908780598887,0.15000000000000002,"action-diversity proxy, not a causal state-dependence test","[34, 6, 0]",,,,,,,0,3
snake,biological,0,after,21,0.1,,42,starvation,0.5799999999999996,0.31449220128140865,0.09523809523809523,"action-diversity proxy, not a causal state-dependence test","[38, 4, 0]",,,,,,,1,4
snake,biological,0,after,22,0.0,,40,starvation,-0.4000000000000002,0.4637264398194083,0.17500000000000004,"action-diversity proxy, not a causal state-dependence test","[33, 7, 0]",,,,,,,0,3
snake,biological,0,after,23,0.0,,40,starvation,-0.4000000000000002,0.42270908780598887,0.15000000000000002,"action-diversity proxy, not a causal state-dependence test","[34, 6, 0]",,,,,,,0,3
snake,biological,0,after,24,0.0,,40,starvation,-0.4000000000000002,0.42270908780598887,0.15000000000000002,"action-diversity proxy, not a causal state-dependence test","[34, 6, 0]",,,,,,,0,3
snake,biological,0,after,25,0.1,,59,starvation,0.4099999999999996,0.42709385971193314,0.15254237288135597,"action-diversity proxy, not a causal state-dependence test","[50, 9, 0]",,,,,,,1,4
snake,biological,0,after,26,0.0,,40,starvation,-0.4000000000000002,0.37677016125643475,0.125,"action-diversity proxy, not a causal state-dependence test","[35, 5, 0]",,,,,,,0,3
snake,biological,0,after,27,0.0,,40,starvation,-0.4000000000000002,0.42270908780598887,0.15000000000000002,"action-diversity proxy, not a causal state-dependence test","[34, 6, 0]",,,,,,,0,3
snake,biological,0,after,28,0.0,,40,starvation,-0.4000000000000002,0.4637264398194083,0.17500000000000004,"action-diversity proxy, not a causal state-dependence test","[33, 7, 0]",,,,,,,0,3
snake,biological,0,after,29,0.1,,23,wall,-0.22000000000000008,0.6915021980540956,0.26086956521739135,"action-diversity proxy, not a causal state-dependence test","[17, 5, 1]",,,,,,,1,4
snake,biological,0,after,30,0.0,,40,starvation,-0.4000000000000002,0.37677016125643475,0.125,"action-diversity proxy, not a causal state-dependence test","[35, 5, 0]",,,,,,,0,3
snake,biological,0,after,31,0.2,,7,self,0.94,0.5982695885852551,0.2857142857142857,"action-diversity proxy, not a causal state-dependence test","[5, 2, 0]",,,,,,,2,5
snake,biological,0,after,32,0.0,,27,wall,-1.26,0.5722806988018451,0.2592592592592593,"action-diversity proxy, not a causal state-dependence test","[20, 7, 0]",,,,,,,0,3
snake,biological,0,after,33,0.0,,40,starvation,-0.4000000000000002,0.5004024235381859,0.19999999999999996,"action-diversity proxy, not a causal state-dependence test","[32, 8, 0]",,,,,,,0,3
snake,biological,0,after,34,0.1,,41,starvation,0.5899999999999996,0.5262898694941296,0.2195121951219512,"action-diversity proxy, not a causal state-dependence test","[32, 9, 0]",,,,,,,1,4
snake,biological,0,after,35,0.1,,42,starvation,0.5799999999999996,0.4869127094646002,0.19047619047619047,"action-diversity proxy, not a causal state-dependence test","[34, 8, 0]",,,,,,,1,4
snake,biological,0,after,36,0.0,,40,starvation,-0.4000000000000002,0.37677016125643475,0.125,"action-diversity proxy, not a causal state-dependence test","[35, 5, 0]",,,,,,,0,3
snake,biological,0,after,37,0.0,,40,starvation,-0.4000000000000002,0.37677016125643475,0.125,"action-diversity proxy, not a causal state-dependence test","[35, 5, 0]",,,,,,,0,3
snake,biological,0,after,38,0.0,,40,starvation,-0.4000000000000002,0.42270908780598887,0.15000000000000002,"action-diversity proxy, not a causal state-dependence test","[34, 6, 0]",,,,,,,0,3
snake,biological,0,after,39,0.0,,40,starvation,-0.4000000000000002,0.4902932691359336,0.15000000000000002,"action-diversity proxy, not a causal state-dependence test","[34, 5, 1]",,,,,,,0,3
snake,biological,0,random,0,0.1,,6,wall,-0.050000000000000044,1.0986122886681067,0.6666666666666667,"action-diversity proxy, not a causal state-dependence test","[2, 2, 2]",,,,,,,1,4
snake,biological,0,random,1,0.1,,11,wall,-0.10000000000000009,1.0361987848192808,0.5454545454545454,"action-diversity proxy, not a causal state-dependence test","[5, 2, 4]",,,,,,,1,4
snake,biological,0,random,2,0.0,,13,wall,-1.1199999999999999,1.0579054247036705,0.5384615384615384,"action-diversity proxy, not a causal state-dependence test","[6, 4, 3]",,,,,,,0,3
snake,biological,0,random,3,0.0,,3,wall,-1.02,0.6365141682948108,0.33333333333333337,"action-diversity proxy, not a causal state-dependence test","[0, 2, 1]",,,,,,,0,3
snake,biological,0,random,4,0.1,,19,wall,-0.18000000000000016,1.013269026249727,0.5263157894736843,"action-diversity proxy, not a causal state-dependence test","[7, 3, 9]",,,,,,,1,4
snake,biological,0,random,5,0.2,,27,self,0.7399999999999998,1.0857230547721741,0.6296296296296297,"action-diversity proxy, not a causal state-dependence test","[10, 7, 10]",,,,,,,2,5
snake,biological,0,random,6,0.0,,3,wall,-1.02,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[0, 3, 0]",,,,,,,0,3
snake,biological,0,random,7,0.0,,6,wall,-1.05,1.0986122886681067,0.6666666666666667,"action-diversity proxy, not a causal state-dependence test","[2, 2, 2]",,,,,,,0,3
snake,biological,0,random,8,0.0,,7,wall,-1.06,1.0042424730540733,0.5714285714285714,"action-diversity proxy, not a causal state-dependence test","[3, 3, 1]",,,,,,,0,3
snake,biological,0,random,9,0.0,,6,wall,-1.05,1.0114042647073487,0.5,"action-diversity proxy, not a causal state-dependence test","[3, 2, 1]",,,,,,,0,3
snake,biological,0,random,10,0.0,,12,wall,-1.1099999999999999,1.0281838593329227,0.5833333333333333,"action-diversity proxy, not a causal state-dependence test","[5, 2, 5]",,,,,,,0,3
snake,biological,0,random,11,0.1,,12,wall,-0.1100000000000001,1.0775563270667978,0.5833333333333333,"action-diversity proxy, not a causal state-dependence test","[4, 5, 3]",,,,,,,1,4
snake,biological,0,random,12,0.0,,10,wall,-1.09,1.0296530140645705,0.5,"action-diversity proxy, not a causal state-dependence test","[2, 3, 5]",,,,,,,0,3
snake,biological,0,random,13,0.0,,12,wall,-1.1099999999999999,1.0986122886681067,0.6666666666666667,"action-diversity proxy, not a causal state-dependence test","[4, 4, 4]",,,,,,,0,3
snake,biological,0,random,14,0.1,,5,wall,-0.040000000000000036,0.9502705392332316,0.4,"action-diversity proxy, not a causal state-dependence test","[1, 3, 1]",,,,,,,1,4
snake,biological,0,random,15,0.0,,10,wall,-1.09,1.054920167986141,0.6,"action-diversity proxy, not a causal state-dependence test","[4, 2, 4]",,,,,,,0,3
snake,biological,0,random,16,0.0,,4,wall,-1.03,1.039720770839915,0.5,"action-diversity proxy, not a causal state-dependence test","[1, 1, 2]",,,,,,,0,3
snake,biological,0,random,17,0.0,,4,wall,-1.03,1.039720770839915,0.5,"action-diversity proxy, not a causal state-dependence test","[1, 1, 2]",,,,,,,0,3
snake,biological,0,random,18,0.0,,8,wall,-1.07,1.0821955300387642,0.625,"action-diversity proxy, not a causal state-dependence test","[3, 3, 2]",,,,,,,0,3
snake,biological,0,random,19,0.1,,8,wall,-0.07000000000000006,0.9743147528693464,0.5,"action-diversity proxy, not a causal state-dependence test","[1, 4, 3]",,,,,,,1,4
snake,biological,0,random,20,0.0,,8,wall,-1.07,1.039720770839915,0.5,"action-diversity proxy, not a causal state-dependence test","[2, 2, 4]",,,,,,,0,3
snake,biological,0,random,21,0.1,,28,wall,-0.27000000000000013,1.0745162231441592,0.5714285714285714,"action-diversity proxy, not a causal state-dependence test","[9, 7, 12]",,,,,,,1,4
snake,biological,0,random,22,0.1,,7,wall,-0.06000000000000005,0.6829081047004697,0.4285714285714286,"action-diversity proxy, not a causal state-dependence test","[0, 3, 4]",,,,,,,1,4
snake,biological,0,random,23,0.1,,6,wall,-0.050000000000000044,1.0114042647073487,0.5,"action-diversity proxy, not a causal state-dependence test","[2, 1, 3]",,,,,,,1,4
snake,biological,0,random,24,0.0,,8,wall,-1.07,1.039720770839915,0.5,"action-diversity proxy, not a causal state-dependence test","[4, 2, 2]",,,,,,,0,3
snake,biological,0,random,25,0.1,,4,wall,-0.030000000000000027,0.5623351446188063,0.25,"action-diversity proxy, not a causal state-dependence test","[0, 3, 1]",,,,,,,1,4
snake,biological,0,random,26,0.0,,4,wall,-1.03,0.5623351446188063,0.25,"action-diversity proxy, not a causal state-dependence test","[1, 3, 0]",,,,,,,0,3
snake,biological,0,random,27,0.1,,5,wall,-0.040000000000000036,1.054920167986141,0.6,"action-diversity proxy, not a causal state-dependence test","[1, 2, 2]",,,,,,,1,4
